"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-04-30,6181,"New York","NY","New York-Newark-Jersey City","Queens County",0,677000,-0.00279864486669613,-0.00338583836302076,0.0240508243836031,0.0623598113831003,0.0396044686059838,"2018-12","2018-Q4",680400,-0.00499706055261611,"2018-10"
2019-04-30,12447,"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1,686100,-0.00377522869173806,-0.00780911062906725,0.0215902322811197,0.0722362046654128,0.0496282650639301,"2019-01","2019-Q1",691500,-0.00780911062906725,"2018-10"
2019-04-30,39051,"Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",2,186000,-0.00641025641025641,0.00107642626480086,0.0538243626062323,0.0813504383283521,0.0407102593920055,"2019-03","2019-Q1",187200,-0.00641025641025641,"2019-03"
2019-04-30,17426,"Chicago","IL","Chicago-Naperville-Elgin","Cook County",3,229400,-0.00260869565217391,0.00393873085339169,0.00569925471284524,0.0454345564752823,0.00446701317605824,"2007-02","2007-Q1",263900,-0.130731337627889,"2004-11"
2019-04-30,6915,"San Antonio","TX","San Antonio-New Braunfels","Bexar County",4,176100,-0.0028312570781427,0.00113700966458215,0.0589296452194829,0.0752876391632697,0.0379820793042553,"2019-03","2019-Q1",176600,-0.0028312570781427,"2019-02"
2019-04-30,13271,"Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",5,156400,-0.0188205771643664,-0.0206637445209768,0.0675767918088737,0.0841946252961219,0.0322177013839708,"2019-02","2019-Q1",160800,-0.027363184079602,"2018-12"
2019-04-30,40326,"Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",6,242600,-0.00123507616303005,0.00289375775113683,0.0621716287215412,0.0854579007506224,0.0480705590974704,"2006-05","2006-Q2",252300,-0.0384462940943321,"2006-01"
2019-04-30,18959,"Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",7,275500,-0.0032561505065123,0.00145401672119229,0.0936879714172291,0.0987999506824744,0.0511448484641965,"2006-06","2006-Q2",312200,-0.117552850736707,"2004-12"
2019-04-30,54296,"San Diego","CA","San Diego-Carlsbad","San Diego County",8,633600,-0.000315556958030925,-0.00141843971631206,0.0171777171295553,0.0598490684754547,0.0473579009127343,"2018-12","2018-Q4",635400,-0.0028328611898017,"2018-11"
2019-04-30,38128,"Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",9,214400,-0.00786672836649699,0.0108439415370108,0.141640042598509,0.145089362544927,0.0663298535883705,"2019-03","2019-Q1",216100,-0.00786672836649699,"2019-02"
2019-04-30,10221,"Austin","TX","Austin-Round Rock","Travis County",10,368600,0.000271370420624152,0.0109709270433352,0.0650101126841953,0.0853861420380149,0.0568210771778945,"2019-04","2019-Q2",368600,0,"2019-04"
2019-04-30,33839,"San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",11,1039700,-0.0143155100492984,-0.0421925380009212,-0.0111280197831463,0.0882769548683933,0.0702697832581851,"2018-10","2018-Q4",1098500,-0.0535275375512062,"2018-03"
2019-04-30,25290,"Jacksonville","FL","Jacksonville","Duval County",12,177500,0.00056369785794814,0.0125499144324016,0.0803408399269629,0.101027955390432,0.0290508146341186,"2006-10","2006-Q4",182000,-0.0247252747252747,"2006-05"
2019-04-30,32149,"Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",13,144100,0,0.0198159943382873,0.135539795114263,0.103913440749515,0.0325550846055072,"2019-04","2019-Q2",144100,0,"2019-04"
2019-04-30,20330,"San Francisco","CA","San Francisco-Oakland-Hayward","San Francisco County",14,1357500,-0.00352345298392425,-0.0125836485306954,0.0299696509863429,0.0817600820899225,0.066077426601661,"2019-01","2019-Q1",1374800,-0.0125836485306954,"2018-10"
2019-04-30,24043,"Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",15,224800,-0.00310421286031042,0.0017825311942959,0.0694576593720266,0.0879297610027681,0.0385503552055655,"2019-03","2019-Q1",225500,-0.00310421286031042,"2019-03"
2019-04-30,18172,"Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",16,197400,-0.000506329113924051,0.00560366785532348,0.0846153846153846,0.100125450711493,0.0492977262164607,"2019-03","2019-Q1",197500,-0.000506329113924051,"2019-03"
2019-04-30,7481,"Tucson","AZ","Tucson","Pima County",17,187600,-0.0026581605528974,0.00535905680600214,0.0439621591541458,0.0562379617007072,0.0136590302256343,"2006-07","2006-Q3",215200,-0.128252788104089,"2005-07"
2019-04-30,10920,"Columbus","OH","Columbus","Franklin County",18,156500,0.0025624599615631,0.0262295081967213,0.0944055944055944,0.0934931149051277,0.0334693357738334,"2019-04","2019-Q2",156500,0,"2019-04"
2019-04-30,12455,"Louisville","KY","Louisville/Jefferson County","Jefferson County",19,159800,0.0012531328320802,0.00883838383838384,0.0430809399477807,0.0511906388295036,0.0261030576187775,"2019-04","2019-Q2",159800,0,"2019-04"
2019-04-30,13121,"Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",20,241200,-0.00371747211895911,0.00374531835205993,0.0672566371681416,0.099656913296718,0.0424216532868591,"2006-09","2006-Q3",263200,-0.0835866261398176,"2006-02"
2019-04-30,17933,"El Paso","TX","El Paso","El Paso County",21,128800,0,0.0046801872074883,0.0497147514262429,0.0243537267934644,0.00811468771713986,"2019-04","2019-Q2",128800,0,"2019-04"
2019-04-30,11093,"Denver","CO","Denver-Aurora-Lakewood","Denver County",22,424700,-0.00515343171702975,-0.00794206960990423,0.028080367949649,0.103372262940304,0.0685712722886662,"2019-02","2019-Q1",428500,-0.0088681446907818,"2018-11"
2019-04-30,16037,"Seattle","WA","Seattle-Tacoma-Bellevue","King County",23,723300,-0.00686530275985171,-0.0135024549918167,-0.0353427580688183,0.103317913263867,0.0617444267744469,"2018-05","2018-Q2",751100,-0.037012381839968,"2017-12"
2019-04-30,32811,"Memphis","TN","Memphis","Shelby County",24,85900,-0.00463499420625724,0.00350467289719626,0.0514075887392901,0.0809709822346405,0.036018677889567,"2007-05","2007-Q2",88100,-0.0249716231555051,"2006-03"
2019-04-30,44269,"Boston","MA","Boston-Cambridge-Newton","Suffolk County",25,599000,-0.00646873445015757,-0.00316192378099517,0.0419203339711254,0.0786115365650288,0.0613333834896592,"2019-02","2019-Q1",603900,-0.00811392614671303,"2019-01"
2019-04-30,41568,"Washington","DC","Washington-Arlington-Alexandria","District of Columbia",26,573900,-0.00812305565157276,-0.0134089736977824,0.0197228144989339,0.0547170140145432,0.0475942247935559,"2018-12","2018-Q4",582000,-0.0139175257731959,"2018-10"
2019-04-30,13373,"Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",27,422500,-0.00705052878965922,-0.00844872095752171,-0.0119270346117867,0.0827601514254994,0.0475535158347342,"2018-03","2018-Q1",428100,-0.0130810558280776,"2018-01"
2019-04-30,6118,"Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County",28,263500,-0.0079066265060241,-0.00678477195627591,0.0435643564356436,0.114416908849573,0.0578887354599582,"2019-02","2019-Q1",266400,-0.0108858858858859,"2018-12"
2019-04-30,20288,"Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",29,326900,0.000612182430364249,0.0073959938366718,0.0427432216905901,0.0926485566613204,0.0603136522092702,"2005-12","2005-Q4",348800,-0.0627866972477064,"2005-04"
2019-04-30,3523,"Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",30,114800,-0.0229787234042553,-0.0433333333333333,-0.000870322019147084,0.0735671189879894,-0.00663299073730095,"2007-09","2007-Q3",138100,-0.168718320057929,"2006-04"
2019-04-30,5976,"Milwaukee","WI","Milwaukee-Waukesha-West Allis","Milwaukee County",31,122800,0,0.0233333333333333,0.0934995547640249,0.0743411627579416,0.00247639421451962,"2007-04","2007-Q2",138100,-0.110789283128168,"2005-01"
2019-04-30,18203,"Fresno","CA","Fresno","Fresno County",32,242500,0.00165220983064849,0.0125260960334029,0.0649978041282389,0.0734986085929432,0.036097779455657,"2006-05","2006-Q2",293300,-0.173201500170474,"2005-02"
2019-04-30,40152,"Omaha","NE","Omaha-Council Bluffs","Douglas County",33,175600,0.00114025085518814,0.0132717830351991,0.072039072039072,0.0597070638051285,0.0318814030783974,"2019-04","2019-Q2",175600,0,"2019-04"
2019-04-30,23429,"Albuquerque","NM","Albuquerque","Bernalillo County",34,201800,-0.00099009900990099,0.00447984071677451,0.0570979570455736,0.0390805916229977,0.00577912642630918,"2019-03","2019-Q1",202000,-0.00099009900990099,"2019-03"
2019-04-30,33225,"Oklahoma City","OK","Oklahoma City","Oklahoma County",35,130200,-0.00458715596330275,0,0.0308788598574822,0.0550434100378059,0.0276701284785996,"2019-02","2019-Q1",130900,-0.0053475935828877,"2019-01"
2019-04-30,54047,"Raleigh","NC","Raleigh","Wake County",36,275400,0.00364431486880466,0.0113845023870731,0.0629100733307603,0.0622756646002351,0.0301627230196668,"2019-04","2019-Q2",275400,0,"2019-04"
2019-04-30,19331,"Mesa","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",37,251300,-0.000397772474144789,0.00479808076769292,0.0675446049277825,0.0762883714796359,0.0491708350401021,"2006-05","2006-Q2",254400,-0.012185534591195,"2006-03"
2019-04-30,12700,"Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",38,337200,-0.00677466863033873,-0.00677466863033873,0.0277354465102103,0.0828389571192838,0.0534137549915015,"2007-05","2007-Q2",357100,-0.0557266872024643,"2006-04"
2019-04-30,37211,"Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",39,259700,-0.00650344299923489,-0.00153787004998078,0.0971694127587664,0.117224948573343,0.0453932588611463,"2019-02","2019-Q1",261600,-0.00726299694189602,"2019-01"
2019-04-30,18795,"Kansas City","MO","Kansas City","Jackson County",40,148900,-0.0053440213760855,0.00336927223719677,0.0884502923976608,0.0398045699035479,0.0192928050308412,"2019-03","2019-Q1",149700,-0.0053440213760855,"2019-02"
2019-04-30,4172,"Colorado Springs","CO","Colorado Springs","El Paso County",41,293000,-0.00204359673024523,0.0106933425319076,0.079587324981577,0.0799034883859273,0.0432824499271429,"2019-03","2019-Q1",293600,-0.00204359673024523,"2019-03"
2019-04-30,46298,"Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",42,593500,-0.000841750841750842,-0.0023533366952429,0.0197594501718213,0.0557017336260881,0.0418458694617712,"2019-01","2019-Q1",594900,-0.0023533366952429,"2018-11"
2019-04-30,41515,"Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",43,267100,-0.00112191473448018,0.00225140712945591,0.0328692962103635,0.0235107478838086,0.00551761204353918,"2007-05","2007-Q2",277500,-0.0374774774774775,"2005-11"
2019-04-30,13072,"Oakland","CA","San Francisco-Oakland-Hayward","Alameda County",44,735200,-0.00271296798697775,-0.00500744349709027,-0.0091644204851752,0.101306497194005,0.071744310927609,"2018-03","2018-Q1",742600,-0.00996498788042014,"2018-01"
2019-04-30,20859,"Tulsa","OK","Tulsa","Tulsa County",45,121200,-0.00164744645799012,0.00664451827242525,0.0159262363788768,0.0539435284769976,0.0227340760168198,"2019-03","2019-Q1",121400,-0.00164744645799012,"2019-03"
2019-04-30,5983,"Minneapolis","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",46,266800,-0.00261682242990654,0.00489642184557439,0.0409676160749122,0.0695783063346798,0.0356256482211521,"2019-03","2019-Q1",267500,-0.00261682242990654,"2019-03"
2019-04-30,18615,"Honolulu","HI","Urban Honolulu","Honolulu County",47,661200,-0.00631199278629396,-0.0217487794052375,-0.00631199278629396,0.0412515310746546,0.0328254757768105,"2018-08","2018-Q3",676400,-0.0224719101123595,"2018-03"
2019-04-30,24115,"Cleveland","OH","Cleveland-Elyria","Cuyahoga County",48,55300,-0.0125,-0.00539568345323741,0.0779727095516569,0.0945522386714444,-0.00861856490632318,"2006-11","2006-Q4",89700,-0.383500557413601,"1997-01"
2019-04-30,19594,"New Orleans","LA","New Orleans-Metairie","Orleans Parish",49,178700,-0.00942350332594235,-0.0132523467697405,-0.053996823716252,0.0426806405101623,0.0373860193203197,"2018-04","2018-Q2",188900,-0.053996823716252,"2017-04"
2019-04-30,50763,"Arlington","TX","Dallas-Fort Worth-Arlington","Tarrant County",50,207900,-0.00239923224568138,0.00483325277912035,0.0833767587285044,0.0971079170607703,0.0500267944790629,"2019-03","2019-Q1",208400,-0.00239923224568138,"2019-02"
2019-04-30,25428,"Knoxville","TN","Knoxville","Knox County",51,173900,0.000575373993095512,0.0175541252194266,0.0923366834170854,0.063539797154111,0.0272530989947253,"2019-04","2019-Q2",173900,0,"2019-04"
2019-04-30,44055,"Baton Rouge","LA","Baton Rouge","East Baton Rouge Parish",52,164300,-0.00844900422450211,-0.0120264582080577,0.00550795593635251,0.0325281614433739,0.00995834786425287,"2018-11","2018-Q4",166500,-0.0132132132132132,"2018-05"
2019-04-30,7929,"Wichita","KS","Wichita","Sedgwick County",53,127700,-0.000782472613458529,0.00314218381775334,0.0597510373443983,0.0461726031087881,0.0158664432484954,"2019-03","2019-Q1",127800,-0.000782472613458529,"2019-02"
2019-04-30,41176,"Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",54,221100,-0.00985221674876847,-0.00405405405405405,0.0548664122137405,0.14165998205403,0.053414610879559,"2019-02","2019-Q1",223500,-0.010738255033557,"2018-12"
2019-04-30,16846,"Aurora","CO","Denver-Aurora-Lakewood","Arapahoe County",55,327000,0,0.0042997542997543,0.0394151303242212,0.119576238505308,0.0738270477950609,"2019-04","2019-Q2",327000,0,"2019-04"
2019-04-30,47401,"Riverside","CA","Riverside-San Bernardino-Ontario","Riverside County",56,409100,-0.001220703125,0.00664370078740158,0.0465592223074955,0.0751978876034323,0.0558849179654974,"2006-09","2006-Q3",426800,-0.0414714151827554,"2006-01"
2019-04-30,3506,"Bakersfield","CA","Bakersfield","Kern County",57,241600,0,0.00876826722338205,0.0522648083623693,0.0393492791306516,0.0369383141447175,"2006-06","2006-Q2",322200,-0.250155183116077,"2005-02"
2019-04-30,4099,"Cincinnati","OH","Cincinnati","Hamilton County",58,144400,-0.00824175824175824,0.00697350069735007,0.0947687642153146,0.0786341853072468,0.0289013493993884,"2019-03","2019-Q1",145600,-0.00824175824175824,"2019-02"
2019-04-30,26529,"Pittsburgh","PA","Pittsburgh","Allegheny County",59,147500,-0.0225314777998675,-0.0238252812706817,0.0409315455187015,0.115231893997644,0.0595675544419771,"2019-02","2019-Q1",152100,-0.0302432610124918,"2018-09"
2019-04-30,16764,"Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County",60,595700,-0.0020103869994974,-0.00782811459027315,0.016726403823178,0.0557378548915388,0.044480465054437,"2006-07","2006-Q3",604400,-0.0143944407677035,"2006-04"
2019-04-30,47568,"Santa Ana","CA","Los Angeles-Long Beach-Anaheim","Orange County",61,547800,0.000365230094959825,-0.00273074822501365,0.0333899264289757,0.0681325779662565,0.0538225995718999,"2006-08","2006-Q3",595800,-0.080563947633434,"2005-11"
2019-04-30,4174,"Columbia","SC","Columbia","Richland County",62,134000,-0.000745712155108128,0.0067618332081142,0.0476935105551212,0.043121776707127,0.00585591102703376,"2019-03","2019-Q1",134100,-0.000745712155108128,"2019-03"
2019-04-30,32172,"Islip","NY","New York-Newark-Jersey City","Suffolk County",63,379700,0.00609432962374139,0.0343230727322256,0.0958152958152958,0.0377392584094152,0.012091431490747,"2006-06","2006-Q2",416200,-0.0876982220086497,"2005-03"
2019-04-30,12562,"Marietta","GA","Atlanta-Sandy Springs-Roswell","Cobb County",64,286300,-0.00382741823242867,-0.0024390243902439,0.0510279001468429,0.0777427905735844,0.0360066165047559,"2019-02","2019-Q1",287800,-0.00521195274496178,"2019-01"
2019-04-30,48215,"Vancouver","WA","Portland-Vancouver-Hillsboro","Clark County",65,321200,-0.00248447204968944,-0.000311235605353252,0.0635761589403974,0.100154419120834,0.0480962878790179,"2019-02","2019-Q1",322400,-0.00372208436724566,"2019-01"
2019-04-30,38025,"Corpus Christi","TX","Corpus Christi","Nueces County",66,149000,-0.00534045393858478,-0.00534045393858478,0.0290055248618785,0.0447645391873708,0.0223937693677569,"2019-02","2019-Q1",150300,-0.00864936793080506,"2018-12"
2019-04-30,6891,"Saint Louis","MO","St. Louis","Saint Louis City",67,117800,-0.0100840336134454,-0.0100840336134454,0.0025531914893617,0.0459505037006038,-0.00193177749822748,"2008-04","2008-Q2",128100,-0.0804059328649493,"2005-10"
2019-04-30,11722,"Greensboro","NC","Greensboro-High Point","Guilford County",68,143300,0,0.0148725212464589,0.0734082397003745,0.0484717107848651,0.0160556576522666,"2019-04","2019-Q2",143300,0,"2019-04"
2019-04-30,25574,"Lexington","KY","Lexington-Fayette","Fayette County",69,183300,0.00109229929000546,0.0110314396028682,0.0522388059701493,0.0556769975987377,0.0249239164699488,"2019-04","2019-Q2",183300,0,"2019-04"
2019-04-30,18170,"Fort Wayne","IN","Fort Wayne","Allen County",70,133500,0.0052710843373494,0.0175304878048781,0.102394715111478,0.06140596072155,0.0280874917305027,"2019-04","2019-Q2",133500,0,"2019-04"
2019-04-30,7081,"Silver Spring","MD","Washington-Arlington-Alexandria","Montgomery County",71,410400,-0.0062953995157385,-0.00145985401459854,0.0267700775581686,0.0279837775802496,0.0169516498386979,"2007-01","2007-Q1",447500,-0.0829050279329609,"2005-06"
2019-04-30,34303,"Toledo","OH","Toledo","Lucas County",72,69600,-0.00286532951289398,-0.00286532951289398,0.0388059701492537,0.0501287473056689,-0.00352272827728672,"2005-09","2005-Q3",91100,-0.236004390779363,"1999-10"
2019-04-30,23482,"Anchorage","AK","Anchorage","Anchorage Borough",73,336700,0.0114148392910784,0.00899011087803416,0.000594353640416047,0.00635644418401826,0.0104018551066223,"2016-08","2016-Q3",341100,-0.0128994429785987,"2015-10"
2019-04-30,20313,"Saint Paul","MN","Minneapolis-St. Paul-Bloomington","Ramsey County",74,220300,-0.00361827227498869,0.00823798627002288,0.0565947242206235,0.0736764817025441,0.0315355436116989,"2019-03","2019-Q1",221100,-0.00361827227498869,"2019-02"
2019-04-30,19533,"Naples","FL","Naples-Immokalee-Marco Island","Collier County",75,320300,-0.00774473358116481,-0.0123342584027135,0.0110479797979798,0.0595990298185647,0.0313639856098562,"2006-07","2006-Q3",432600,-0.25959315765141,"2005-03"
2019-04-30,24457,"Durham","NC","Durham-Chapel Hill","Durham County",76,228000,-0.00131406044678055,0.00840336134453781,0.0951008645533141,0.0778868411989746,0.0365062069020514,"2019-03","2019-Q1",228300,-0.00131406044678055,"2019-03"
2019-04-30,47945,"Tallahassee","FL","Tallahassee","Leon County",77,183400,-0.00488334237655996,-0.00271886895051659,0.0687645687645688,0.0438245890700151,0.0103227522616696,"2006-10","2006-Q4",193600,-0.0526859504132231,"2006-01"
2019-04-30,7266,"Stockton","CA","Stockton-Lodi","San Joaquin County",78,300600,-0.00166057788110262,-0.000664893617021277,0.068610024884465,0.112117014988794,0.0733550199479192,"2006-03","2006-Q1",377500,-0.203708609271523,"2004-12"
2019-04-30,53915,"Plano","TX","Dallas-Fort Worth-Arlington","Collin County",79,336900,-0.00795053003533569,-0.00648776172220584,0.0172101449275362,0.0817878767291327,0.0520667762980813,"2019-02","2019-Q1",340500,-0.0105726872246696,"2018-12"
2019-04-30,12970,"Newark","NJ","New York-Newark-Jersey City","Essex County",80,259700,0.00697944939899186,0.0317838696861343,0.144557073600705,0.111474112109227,-0.00246902565893736,"2007-05","2007-Q2",330600,-0.214458560193587,"2005-07"
2019-04-30,11867,"Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",81,329800,-0.00362537764350453,0,0.0798952193844139,0.0833572038149946,0.0448855881738619,"2006-06","2006-Q2",362000,-0.0889502762430939,"2004-11"
2019-04-30,32503,"Lincoln","NE","Lincoln","Lancaster County",82,183000,0.00109409190371991,0.0155382907880133,0.0651920838183935,0.056847500769396,0.0335215107232416,"2019-04","2019-Q2",183000,0,"2019-04"
2019-04-30,25934,"Modesto","CA","Modesto","Stanislaus County",83,297100,0.00202360876897133,0.00473452823807913,0.039901995099755,0.0947983615321213,0.0683356704742561,"2006-04","2006-Q2",355000,-0.163098591549296,"2005-02"
2019-04-30,13478,"Reno","NV","Reno","Washoe County",84,370200,-0.00376749192680301,0.00434074877916441,0.0622668579626973,0.103932439287487,0.0518994363922707,"2019-03","2019-Q1",371600,-0.00376749192680301,"2019-02"
2019-04-30,20604,"Spokane","WA","Spokane-Spokane Valley","Spokane County",85,212400,0.0028328611898017,0.0305676855895197,0.113791295228107,0.0947118838561654,0.0342976337459886,"2019-04","2019-Q2",212400,0,"2019-04"
2019-04-30,17384,"Chandler","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",86,317300,0.000630715862503942,0.00570522979397781,0.0737732656514382,0.0566390442527447,0.0426351897102415,"2006-05","2006-Q2",331000,-0.0413897280966767,"2005-11"
2019-04-30,53060,"Lubbock","TX","Lubbock","Lubbock County",87,134900,-0.00148038490007402,-0.00589535740604274,0.021969696969697,0.0509915927558797,0.0322622518492657,"2018-12","2018-Q4",135800,-0.00662739322533137,"2018-10"
2019-04-30,25320,"Jersey City","NJ","New York-Newark-Jersey City","Hudson County",88,483900,0.00020669698222406,0.00415023863872173,0.0614169774073262,0.136247507435596,0.0428764254669822,"2019-04","2019-Q2",483900,0,"2019-04"
2019-04-30,17222,"Buffalo","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",89,86200,-0.0103329506314581,0.0129259694477086,0.143236074270557,0.106371002133043,0.0616292908621168,"2019-03","2019-Q1",87100,-0.0103329506314581,"2019-02"
2019-04-30,32900,"Mobile","AL","Mobile","Mobile County",90,120400,-0.00578034682080925,0.00333333333333333,0.0683229813664596,0.0632577403830523,0.0000830944415606272,"2008-06","2008-Q2",125600,-0.0414012738853503,"2007-05"
2019-04-30,25104,"Hialeah","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",91,286300,-0.00590277777777778,-0.00417391304347826,0.084469696969697,0.14622681286339,0.0573633171211747,"2007-02","2007-Q1",298200,-0.039906103286385,"2006-07"
2019-04-30,20328,"San Bernardino","CA","Riverside-San Bernardino-Ontario","San Bernardino County",92,289800,0.0027681660899654,0.008,0.0717455621301775,0.100174915847632,0.0682862979400254,"2006-08","2006-Q3",331700,-0.1263189629183,"2005-11"
2019-04-30,51405,"Chula Vista","CA","San Diego-Carlsbad","San Diego County",93,537000,-0.00111607142857143,-0.00444938820912125,0.0095882684715172,0.0591449593201261,0.0497682287563326,"2006-06","2006-Q2",548800,-0.0215014577259475,"2005-05"
2019-04-30,26922,"Saint Petersburg","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",94,216400,-0.0114207400639561,-0.0216998191681736,0.0363984674329502,0.135175668104342,0.0557416653497886,"2019-01","2019-Q1",221200,-0.0216998191681736,"2018-10"
2019-04-30,53856,"Pensacola","FL","Pensacola-Ferry Pass-Brent","Escambia County",95,145800,0.00275103163686382,0.0174459176552687,0.104545454545455,0.108276712570199,0.0249089066888661,"2019-04","2019-Q2",145800,0,"2019-04"
2019-04-30,5573,"Lawrenceville","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",96,219700,-0.000909504320145521,0.00826067003212483,0.0941235059760956,0.0822152968955825,0.0372525447745986,"2019-03","2019-Q1",219900,-0.000909504320145521,"2019-03"
2019-04-30,398849,"Madison","WI","Madison","Dane County",97,253400,-0.00275482093663912,0,0.0321792260692464,0.0644845835964714,0.0295930437034508,"2019-02","2019-Q1",254300,-0.00353912701533622,"2019-01"
2019-04-30,41760,"Winston-Salem","NC","Winston-Salem","Forsyth County",98,135900,0.00592153960029608,0.0241145440844009,0.0726124704025257,0.0483926002479989,0.0119317413234714,"2019-04","2019-Q2",135900,0,"2019-04"
2019-04-30,6210,"Norfolk","VA","Virginia Beach-Norfolk-Newport News","Norfolk City",99,189200,-0.00942408376963351,0,0.0424242424242424,0.0455842949916099,0.00159960718636309,"2007-08","2007-Q3",200200,-0.0549450549450549,"2006-05"
2019-04-30,18298,"Glendale","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",100,232500,-0.000859475719810915,-0.00128865979381443,0.0572987721691678,0.0832167535689456,0.04655749840433,"2006-05","2006-Q2",254900,-0.0878775990584543,"2005-10"
2019-04-30,54346,"Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",101,480200,-0.00207813798836243,0.00439238653001464,0.0528392896294672,0.0463814821495367,0.0330212802738521,"2006-04","2006-Q2",515800,-0.0690189996122528,"2005-09"
2019-04-30,52001,"Fayetteville","NC","Fayetteville","Cumberland County",102,106400,-0.012987012987013,-0.0157261794634598,0.0152671755725191,0.0155494598194941,-0.00167617260144659,"2010-07","2010-Q3",109900,-0.0318471337579618,"2009-01"
2019-04-30,3737,"Boise","ID","Boise City","Ada County",103,299300,0.00268006700167504,0.025,0.176031434184676,0.106189961140787,0.0481013803107373,"2019-04","2019-Q2",299300,0,"2019-04"
2019-04-30,52650,"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",104,856000,-0.00418799441600745,-0.0141656109639526,0.00387005981001525,0.0341488144415396,0.0367098349601525,"2018-12","2018-Q4",869800,-0.0158657162566107,"2018-05"
2019-04-30,52893,"Laredo","TX","Laredo","Webb County",105,143900,-0.000694444444444444,-0.00346260387811634,0.0457848837209302,0.043329681501163,0.0180743991388179,"2019-02","2019-Q1",144400,-0.00346260387811634,"2019-02"
2019-04-30,20362,"Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",106,258100,-0.00730769230769231,-0.0103527607361963,0.0238000793335978,0.0820510511304051,0.044810134808061,"2006-04","2006-Q2",306600,-0.158186562296151,"2005-05"
2019-04-30,44564,"Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",107,267000,-0.000748502994011976,0.00564971751412429,0.0441924129839656,0.028412209869104,0.0063993627713661,"2006-07","2006-Q3",275900,-0.032258064516129,"2006-02"
2019-04-30,31614,"Fort Myers","FL","Cape Coral-Fort Myers","Lee County",108,210300,-0.000950118764845606,-0.00520340586565752,0.0105718404613167,0.0673663332744454,0.0397595748233845,"2006-06","2006-Q2",281700,-0.25346112886049,"2005-04"
2019-04-30,18251,"Garland","TX","Dallas-Fort Worth-Arlington","Dallas County",109,204100,-0.010184287099903,0.00245579567779961,0.103839913466739,0.126718275541364,0.0609049020347823,"2019-02","2019-Q1",206300,-0.0106640814348037,"2019-02"
2019-04-30,7204,"Spring","TX","Houston-The Woodlands-Sugar Land","Harris County",110,193400,-0.00257864878803507,0.00207253886010363,0.0403442711135019,0.0561114033800909,0.0321046523811843,"2019-03","2019-Q1",193900,-0.00257864878803507,"2019-03"
2019-04-30,4888,"Gilbert","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",111,337600,0.000889415950192707,0.00776119402985075,0.073449920508744,0.0533814203758753,0.0470357819983023,"2006-05","2006-Q2",356200,-0.0522178551375632,"2005-11"
2019-04-30,26187,"North Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",112,261500,-0.00190839694656489,0.00654349499615088,0.11561433447099,0.10756634324829,0.0573651427371882,"2006-06","2006-Q2",296400,-0.11774628879892,"2005-01"
2019-04-30,11540,"Fremont","CA","San Francisco-Oakland-Hayward","Alameda County",113,1120700,-0.00919458933781275,-0.0195958358848745,0.0493445692883895,0.0937735122043362,0.0773928867707627,"2018-11","2018-Q4",1145900,-0.0219914477703115,"2018-09"
